word	type	count	position	team
enviable	word	398	N/A	N/A
scratching	word	398	N/A	N/A
reeling	word	398	N/A	N/A
grounds	word	398	N/A	N/A
judgment	word	398	N/A	N/A
hummel	word	398	N/A	N/A
considers	word	398	N/A	N/A
darling	word	397	N/A	N/A
carp	word	397	N/A	N/A
plunked	word	397	N/A	N/A
heated	word	397	N/A	N/A
divided	word	397	N/A	N/A
jair	word	397	N/A	N/A
bloated	word	397	N/A	N/A
strop	word	396	N/A	N/A
skipped	word	396	N/A	N/A
purchase	word	396	N/A	N/A
rapid	word	396	N/A	N/A
explosion	word	396	N/A	N/A
sealed	word	396	N/A	N/A
boring	word	396	N/A	N/A
broadly	word	396	N/A	N/A
thairo	word	396	N/A	N/A
raking	word	396	N/A	N/A
morabito	word	396	N/A	N/A
hens	word	395	N/A	N/A
regained	word	395	N/A	N/A
floating	word	395	N/A	N/A
banuelos	word	395	N/A	N/A
mcfarland	word	395	N/A	N/A
controlling	word	395	N/A	N/A
wynns	word	395	N/A	N/A
entice	word	394	N/A	N/A
christi	word	394	N/A	N/A
tallying	word	394	N/A	N/A
buyer	word	394	N/A	N/A
janes	word	394	N/A	N/A
endless	word	394	N/A	N/A
recoup	word	394	N/A	N/A
glimpses	word	394	N/A	N/A
lopsided	word	394	N/A	N/A
transitioned	word	394	N/A	N/A
prototypical	word	394	N/A	N/A
signals	word	393	N/A	N/A
garza	word	393	N/A	N/A
revisit	word	393	N/A	N/A
tremendously	word	393	N/A	N/A
stopping	word	393	N/A	N/A
kolby	word	393	N/A	N/A
transitioning	word	393	N/A	N/A
swirling	word	393	N/A	N/A
study	word	393	N/A	N/A
chi	word	392	N/A	N/A
blaine	word	392	N/A	N/A
homering	word	392	N/A	N/A
referring	word	392	N/A	N/A
proverbial	word	392	N/A	N/A
negatives	word	392	N/A	N/A
underperformed	word	392	N/A	N/A
brighter	word	392	N/A	N/A
appel	word	391	N/A	N/A
household	word	391	N/A	N/A
preston	word	391	N/A	N/A
hyped	word	391	N/A	N/A
thrilling	word	391	N/A	N/A
clubbed	word	391	N/A	N/A
surpassing	word	391	N/A	N/A
prolific	word	391	N/A	N/A
recommended	word	391	N/A	N/A
suitable	word	391	N/A	N/A
masterful	word	391	N/A	N/A
situational	word	391	N/A	N/A
insert	word	391	N/A	N/A
pierce	word	391	N/A	N/A
backwards	word	391	N/A	N/A
showcasing	word	391	N/A	N/A
protocols	word	390	N/A	N/A
burke	word	390	N/A	N/A
recurring	word	390	N/A	N/A
district	word	390	N/A	N/A
mountain	word	390	N/A	N/A
margins	word	390	N/A	N/A
goeddel	word	389	N/A	N/A
kristian	word	389	N/A	N/A
cavalli	word	389	N/A	N/A
inquirer	word	389	N/A	N/A
zolecki	word	389	N/A	N/A
catalyst	word	389	N/A	N/A
recapture	word	389	N/A	N/A
estimation	word	389	N/A	N/A
assembled	word	389	N/A	N/A
vierling	word	389	N/A	N/A
spanning	word	389	N/A	N/A
koji	word	388	N/A	N/A
flores	word	388	N/A	N/A
roenicke	word	388	N/A	N/A
weber	word	388	N/A	N/A
lethal	word	388	N/A	N/A
ramifications	word	388	N/A	N/A
squared	word	388	N/A	N/A
frequency	word	388	N/A	N/A
habit	word	388	N/A	N/A
downplayed	word	388	N/A	N/A
rants	word	387	N/A	N/A
banda	word	387	N/A	N/A
analyst	word	387	N/A	N/A
english	word	387	N/A	N/A
lynch	word	387	N/A	N/A
guard	word	387	N/A	N/A
pocket	word	387	N/A	N/A
fandom	word	387	N/A	N/A
fancred	word	386	N/A	N/A
mills	word	386	N/A	N/A
fedko	word	386	N/A	N/A
cardenas	word	386	N/A	N/A
blankenhorn	word	386	N/A	N/A
understood	word	386	N/A	N/A
ticking	word	386	N/A	N/A
mildly	word	386	N/A	N/A
onward	word	386	N/A	N/A
aggressiveness	word	386	N/A	N/A
awfully	word	386	N/A	N/A
crowe	word	385	N/A	N/A
competitiveness	word	385	N/A	N/A
killing	word	385	N/A	N/A
elements	word	385	N/A	N/A
locastro	word	385	N/A	N/A
whiffing	word	385	N/A	N/A
conine	word	385	N/A	N/A
gradually	word	385	N/A	N/A
yadi	word	384	N/A	N/A
survived	word	384	N/A	N/A
goose	word	384	N/A	N/A
backward	word	384	N/A	N/A
destroyed	word	384	N/A	N/A
adept	word	384	N/A	N/A
visitors	word	384	N/A	N/A
thriving	word	384	N/A	N/A
someday	word	384	N/A	N/A
blows	word	384	N/A	N/A
tincaps	word	383	N/A	N/A
lb	word	383	N/A	N/A
arguing	word	383	N/A	N/A
sheet	word	383	N/A	N/A
arises	word	383	N/A	N/A
counterpart	word	383	N/A	N/A
criticized	word	383	N/A	N/A
magnitude	word	383	N/A	N/A
grain	word	383	N/A	N/A
chases	word	383	N/A	N/A
smoothly	word	383	N/A	N/A
bevy	word	383	N/A	N/A
fenech	word	382	N/A	N/A
lindblom	word	382	N/A	N/A
gerardo	word	382	N/A	N/A
embark	word	382	N/A	N/A
mammoth	word	382	N/A	N/A
resolution	word	382	N/A	N/A
flawed	word	382	N/A	N/A
td	word	382	N/A	N/A
unrealistic	word	382	N/A	N/A
taught	word	382	N/A	N/A
sting	word	382	N/A	N/A
driver	word	382	N/A	N/A
shopped	word	382	N/A	N/A
digging	word	382	N/A	N/A
taker	word	382	N/A	N/A
norms	word	382	N/A	N/A
spirit	word	382	N/A	N/A
shall	word	382	N/A	N/A
montes	word	382	N/A	N/A
bumps	word	382	N/A	N/A
blade	word	382	N/A	N/A
avilan	word	381	N/A	N/A
jbj	word	381	N/A	N/A
accomplishments	word	381	N/A	N/A
tipping	word	381	N/A	N/A
horrific	word	381	N/A	N/A
sixteen	word	381	N/A	N/A
locate	word	381	N/A	N/A
ruined	word	381	N/A	N/A
otherworldly	word	381	N/A	N/A
signaled	word	381	N/A	N/A
remotely	word	381	N/A	N/A
avenues	word	381	N/A	N/A
nervous	word	381	N/A	N/A
joshua	word	381	N/A	N/A
ewing	word	381	N/A	N/A
participated	word	381	N/A	N/A
baldwin	word	380	N/A	N/A
lions	word	380	N/A	N/A
xslg	word	380	N/A	N/A
connecting	word	380	N/A	N/A
redemption	word	380	N/A	N/A
bleeding	word	380	N/A	N/A
revenge	word	380	N/A	N/A
soul	word	380	N/A	N/A
invaluable	word	380	N/A	N/A
assuredly	word	380	N/A	N/A
vaunted	word	380	N/A	N/A
cylinders	word	380	N/A	N/A
conventional	word	380	N/A	N/A
swiping	word	380	N/A	N/A
tebow	word	379	N/A	N/A
eeles	word	379	N/A	N/A
heir	word	379	N/A	N/A
allan	word	379	N/A	N/A
abad	word	379	N/A	N/A
ailment	word	379	N/A	N/A
bona	word	379	N/A	N/A
josiah	word	379	N/A	N/A
shakeup	word	379	N/A	N/A
couch	word	379	N/A	N/A
attacking	word	379	N/A	N/A
supposedly	word	379	N/A	N/A
booth	word	378	N/A	N/A
photo	word	378	N/A	N/A
fuel	word	378	N/A	N/A
erceg	word	377	N/A	N/A
analyze	word	377	N/A	N/A
curry	word	377	N/A	N/A
sported	word	377	N/A	N/A
kranick	word	377	N/A	N/A
compliment	word	377	N/A	N/A
reactions	word	377	N/A	N/A
taj	word	377	N/A	N/A
beane	word	376	N/A	N/A
periods	word	376	N/A	N/A
morneau	word	376	N/A	N/A
analytical	word	376	N/A	N/A
explaining	word	376	N/A	N/A
dilemma	word	376	N/A	N/A
trash	word	376	N/A	N/A
oregon	word	376	N/A	N/A
sounded	word	376	N/A	N/A
foster	word	376	N/A	N/A
milestones	word	376	N/A	N/A
televised	word	376	N/A	N/A
brosseau	word	375	N/A	N/A
unpredictable	word	375	N/A	N/A
lawlar	word	375	N/A	N/A
spenders	word	375	N/A	N/A
unload	word	374	N/A	N/A
users	word	374	N/A	N/A
sorely	word	374	N/A	N/A
file	word	374	N/A	N/A
blasting	word	374	N/A	N/A
conditioning	word	374	N/A	N/A
wash	word	374	N/A	N/A
rutherford	word	373	N/A	N/A
determination	word	373	N/A	N/A
graduated	word	373	N/A	N/A
blossomed	word	373	N/A	N/A
accumulating	word	373	N/A	N/A
flow	word	373	N/A	N/A
cage	word	373	N/A	N/A
roansy	word	373	N/A	N/A
chihuahuas	word	372	N/A	N/A
prince	word	372	N/A	N/A
exiting	word	372	N/A	N/A
ohio	word	372	N/A	N/A
timed	word	372	N/A	N/A
sdi	word	371	N/A	N/A
secondly	word	371	N/A	N/A
gee	word	371	N/A	N/A
schultz	word	371	N/A	N/A
packing	word	371	N/A	N/A
converting	word	371	N/A	N/A
dierkes	word	371	N/A	N/A
shedding	word	371	N/A	N/A
reinsdorf	word	371	N/A	N/A
located	word	371	N/A	N/A
squarely	word	371	N/A	N/A
strict	word	371	N/A	N/A
haudricourt	word	370	N/A	N/A
forefront	word	370	N/A	N/A
wallach	word	370	N/A	N/A
shutouts	word	370	N/A	N/A
blip	word	370	N/A	N/A
eclipsed	word	370	N/A	N/A
inner	word	370	N/A	N/A
clemente	word	370	N/A	N/A
conjunction	word	370	N/A	N/A
shook	word	370	N/A	N/A
blessed	word	370	N/A	N/A
mckay	word	370	N/A	N/A
obtained	word	369	N/A	N/A
multiyear	word	369	N/A	N/A
shoot	word	369	N/A	N/A
banks	word	369	N/A	N/A
sloppy	word	369	N/A	N/A
leo	word	369	N/A	N/A
marcus	word	369	N/A	N/A
kolek	word	369	N/A	N/A
kinley	word	369	N/A	N/A
sideline	word	369	N/A	N/A
killed	word	369	N/A	N/A
threatening	word	369	N/A	N/A
ballgames	word	368	N/A	N/A
exceptions	word	368	N/A	N/A
fences	word	368	N/A	N/A
gods	word	368	N/A	N/A
ain	word	368	N/A	N/A
facto	word	368	N/A	N/A
cristopher	word	368	N/A	N/A
piling	word	368	N/A	N/A
moon	word	368	N/A	N/A
caa	word	368	N/A	N/A
mahtook	word	367	N/A	N/A
ethier	word	367	N/A	N/A
fetched	word	367	N/A	N/A
cracks	word	367	N/A	N/A
pruitt	word	367	N/A	N/A
arte	word	367	N/A	N/A
designation	word	367	N/A	N/A
daunting	word	367	N/A	N/A
benny	word	366	N/A	N/A
contain	word	366	N/A	N/A
lookout	word	366	N/A	N/A
erasmo	word	366	N/A	N/A
rivas	word	366	N/A	N/A
spiked	word	366	N/A	N/A
audio	word	366	N/A	N/A
grading	word	366	N/A	N/A
justice	word	366	N/A	N/A
shuster	word	366	N/A	N/A
rumours	word	365	N/A	N/A
openly	word	365	N/A	N/A
mick	word	365	N/A	N/A
nov	word	365	N/A	N/A
wrapping	word	365	N/A	N/A
prospective	word	365	N/A	N/A
label	word	365	N/A	N/A
mate	word	365	N/A	N/A
bracket	word	365	N/A	N/A
woodford	word	365	N/A	N/A
iteration	word	365	N/A	N/A
viewing	word	365	N/A	N/A
contained	word	365	N/A	N/A
dreaded	word	365	N/A	N/A
barrero	word	365	N/A	N/A
mcbroom	word	364	N/A	N/A
ozzie	word	364	N/A	N/A
espinoza	word	364	N/A	N/A
polar	word	364	N/A	N/A
haunt	word	364	N/A	N/A
yepez	word	364	N/A	N/A
hop	word	364	N/A	N/A
vulnerable	word	364	N/A	N/A
decently	word	364	N/A	N/A
grateful	word	364	N/A	N/A
emerson	word	364	N/A	N/A
smoker	word	363	N/A	N/A
drug	word	363	N/A	N/A
teenager	word	363	N/A	N/A
legends	word	363	N/A	N/A
pencil	word	363	N/A	N/A
sulser	word	363	N/A	N/A
mayers	word	363	N/A	N/A
horn	word	363	N/A	N/A
delgado	word	363	N/A	N/A
nori	word	362	N/A	N/A
spoiler	word	362	N/A	N/A
thanksgiving	word	362	N/A	N/A
virtue	word	362	N/A	N/A
thunder	word	362	N/A	N/A
linger	word	362	N/A	N/A
mccosky	word	362	N/A	N/A
afterward	word	362	N/A	N/A
concrete	word	362	N/A	N/A
guns	word	362	N/A	N/A
pannone	word	362	N/A	N/A
waves	word	362	N/A	N/A
stout	word	362	N/A	N/A
debarge	word	361	N/A	N/A
monte	word	361	N/A	N/A
trivino	word	361	N/A	N/A
solidly	word	361	N/A	N/A
bastian	word	361	N/A	N/A
ineffectiveness	word	361	N/A	N/A
excluding	word	361	N/A	N/A
repaired	word	361	N/A	N/A
referred	word	361	N/A	N/A
graduate	word	361	N/A	N/A
qualities	word	361	N/A	N/A
investing	word	361	N/A	N/A
yulieski	word	360	N/A	N/A
erie	word	360	N/A	N/A
laced	word	360	N/A	N/A
cameo	word	360	N/A	N/A
studded	word	360	N/A	N/A
execution	word	360	N/A	N/A
balloting	word	360	N/A	N/A
videos	word	360	N/A	N/A
basabe	word	359	N/A	N/A
suggestion	word	359	N/A	N/A
debacle	word	359	N/A	N/A
dougherty	word	359	N/A	N/A
argues	word	359	N/A	N/A
registering	word	359	N/A	N/A
forst	word	359	N/A	N/A
oswaldo	word	359	N/A	N/A
showdown	word	359	N/A	N/A
bucks	word	359	N/A	N/A
preliminary	word	359	N/A	N/A
stardom	word	359	N/A	N/A
shuckers	word	358	N/A	N/A
suntrust	word	358	N/A	N/A
fifty	word	358	N/A	N/A
expert	word	358	N/A	N/A
undeniable	word	358	N/A	N/A
knight	word	358	N/A	N/A
breakthrough	word	358	N/A	N/A
worries	word	358	N/A	N/A
subtracting	word	358	N/A	N/A
showings	word	358	N/A	N/A
predictable	word	358	N/A	N/A
measly	word	358	N/A	N/A
walden	word	357	N/A	N/A
pcl	word	357	N/A	N/A
disciplined	word	357	N/A	N/A
denard	word	357	N/A	N/A
memorial	word	357	N/A	N/A
fetch	word	357	N/A	N/A
charges	word	357	N/A	N/A
promises	word	357	N/A	N/A
fide	word	357	N/A	N/A
conscious	word	357	N/A	N/A
scenes	word	357	N/A	N/A
proposals	word	357	N/A	N/A
claudio	word	356	N/A	N/A
simulation	word	356	N/A	N/A
excuses	word	356	N/A	N/A
heralded	word	356	N/A	N/A
rhett	word	356	N/A	N/A
muller	word	356	N/A	N/A
reads	word	356	N/A	N/A
decimated	word	356	N/A	N/A
ban	word	356	N/A	N/A
nears	word	356	N/A	N/A
entertainment	word	356	N/A	N/A
triggered	word	356	N/A	N/A
tempting	word	356	N/A	N/A
rotating	word	356	N/A	N/A
victorious	word	356	N/A	N/A
lambert	word	356	N/A	N/A
defeating	word	355	N/A	N/A
elieser	word	355	N/A	N/A
describes	word	355	N/A	N/A
sneaky	word	355	N/A	N/A
astudillo	word	354	N/A	N/A
jolt	word	354	N/A	N/A
conclusions	word	354	N/A	N/A
applied	word	354	N/A	N/A
edges	word	354	N/A	N/A
____________________________________________	word	353	N/A	N/A
lauber	word	353	N/A	N/A
zeuch	word	353	N/A	N/A
ruling	word	353	N/A	N/A
piled	word	353	N/A	N/A
turf	word	353	N/A	N/A
shadow	word	353	N/A	N/A
hoynes	word	353	N/A	N/A
unnecessary	word	353	N/A	N/A
sandberg	word	353	N/A	N/A
consisted	word	353	N/A	N/A
drag	word	353	N/A	N/A
leonys	word	352	N/A	N/A
difo	word	352	N/A	N/A
rained	word	352	N/A	N/A
frenzy	word	352	N/A	N/A
refine	word	352	N/A	N/A
investments	word	352	N/A	N/A
florial	word	352	N/A	N/A
rio	word	351	N/A	N/A
basallo	word	351	N/A	N/A
agustin	word	351	N/A	N/A
alleviate	word	351	N/A	N/A
openings	word	351	N/A	N/A
scuffled	word	351	N/A	N/A
iron	word	351	N/A	N/A
genesis	word	351	N/A	N/A
saddled	word	351	N/A	N/A
unanimous	word	351	N/A	N/A
jensen	word	351	N/A	N/A
gosselin	word	350	N/A	N/A
biertempfel	word	350	N/A	N/A
uber	word	350	N/A	N/A
maintains	word	350	N/A	N/A
disappeared	word	350	N/A	N/A
critics	word	350	N/A	N/A
vacancies	word	350	N/A	N/A
astounding	word	350	N/A	N/A
leody	word	350	N/A	N/A
godley	word	349	N/A	N/A
completion	word	349	N/A	N/A
lawrie	word	349	N/A	N/A
strategic	word	349	N/A	N/A
flyout	word	349	N/A	N/A
compensate	word	349	N/A	N/A
tropicana	word	349	N/A	N/A
jj	word	349	N/A	N/A
pivoted	word	349	N/A	N/A
marcano	word	349	N/A	N/A
stiff	word	349	N/A	N/A
packages	word	349	N/A	N/A
limped	word	349	N/A	N/A
starling	word	348	N/A	N/A
gooden	word	348	N/A	N/A
vacuum	word	348	N/A	N/A
tread	word	348	N/A	N/A
awhile	word	348	N/A	N/A
bryson	word	348	N/A	N/A
negotiation	word	348	N/A	N/A
andriese	word	348	N/A	N/A
mat	word	347	N/A	N/A
inserted	word	347	N/A	N/A
forty	word	347	N/A	N/A
anyways	word	347	N/A	N/A
grasp	word	347	N/A	N/A
barney	word	346	N/A	N/A
jams	word	346	N/A	N/A
ehire	word	346	N/A	N/A
speeds	word	346	N/A	N/A
broadcaster	word	346	N/A	N/A
vinnie	word	346	N/A	N/A
petty	word	346	N/A	N/A
sheehan	word	346	N/A	N/A
distinction	word	346	N/A	N/A
annoying	word	346	N/A	N/A
lingered	word	346	N/A	N/A
hefner	word	345	N/A	N/A
confusing	word	345	N/A	N/A
attract	word	345	N/A	N/A
embraced	word	345	N/A	N/A
eve	word	345	N/A	N/A
inconsistencies	word	345	N/A	N/A
richie	word	345	N/A	N/A
array	word	345	N/A	N/A
concludes	word	345	N/A	N/A
caps	word	344	N/A	N/A
history-000tre	word	344	N/A	N/A
causes	word	344	N/A	N/A
jaylen	word	344	N/A	N/A
prudent	word	344	N/A	N/A
pesky	word	344	N/A	N/A
petzold	word	344	N/A	N/A
complementary	word	344	N/A	N/A
flips	word	344	N/A	N/A
tidy	word	344	N/A	N/A
mccoy	word	344	N/A	N/A
matzek	word	344	N/A	N/A
anxious	word	344	N/A	N/A
reserved	word	344	N/A	N/A
screaming	word	343	N/A	N/A
color	word	343	N/A	N/A
woke	word	343	N/A	N/A
summoned	word	343	N/A	N/A
walter	word	343	N/A	N/A
plateau	word	343	N/A	N/A
boards	word	343	N/A	N/A
loperfido	word	343	N/A	N/A
displaying	word	343	N/A	N/A
benoit	word	342	N/A	N/A
ya	word	342	N/A	N/A
hess	word	342	N/A	N/A
losers	word	342	N/A	N/A
imposing	word	342	N/A	N/A
uribe	word	342	N/A	N/A
foe	word	342	N/A	N/A
brentz	word	342	N/A	N/A
cuas	word	342	N/A	N/A
collapsed	word	342	N/A	N/A
oswald	word	342	N/A	N/A
marsee	word	342	N/A	N/A
universe	word	342	N/A	N/A
cutoff	word	342	N/A	N/A
reimer	word	342	N/A	N/A
asher	word	341	N/A	N/A
solved	word	341	N/A	N/A
commented	word	341	N/A	N/A
expire	word	341	N/A	N/A
chiefs	word	341	N/A	N/A
warranted	word	341	N/A	N/A
wiggins	word	341	N/A	N/A
glenn	word	341	N/A	N/A
ticked	word	341	N/A	N/A
quero	word	341	N/A	N/A
hooks	word	341	N/A	N/A
prompting	word	341	N/A	N/A
bare	word	341	N/A	N/A
ronel	word	341	N/A	N/A
hanser	word	340	N/A	N/A
barreto	word	340	N/A	N/A
nightly	word	340	N/A	N/A
propelled	word	340	N/A	N/A
trait	word	340	N/A	N/A
sparked	word	340	N/A	N/A
begs	word	340	N/A	N/A
cellar	word	340	N/A	N/A
imagined	word	340	N/A	N/A
impressively	word	340	N/A	N/A
xander	word	340	N/A	N/A
pinpoint	word	340	N/A	N/A
thoroughly	word	340	N/A	N/A
cossetti	word	340	N/A	N/A
reliant	word	340	N/A	N/A
weighed	word	340	N/A	N/A
expos	word	340	N/A	N/A
homes	word	340	N/A	N/A
visited	word	340	N/A	N/A
samuel	word	340	N/A	N/A
inducted	word	339	N/A	N/A
barons	word	339	N/A	N/A
frontrunner	word	339	N/A	N/A
sick	word	339	N/A	N/A
races	word	339	N/A	N/A
underperformance	word	339	N/A	N/A
seeming	word	339	N/A	N/A
tunnel	word	339	N/A	N/A
zavala	word	339	N/A	N/A
axford	word	338	N/A	N/A
nominated	word	338	N/A	N/A
sunk	word	338	N/A	N/A
badler	word	338	N/A	N/A
platinum	word	338	N/A	N/A
requested	word	338	N/A	N/A
pegs	word	338	N/A	N/A
sec	word	338	N/A	N/A
examination	word	338	N/A	N/A
skepticism	word	338	N/A	N/A
impacting	word	338	N/A	N/A
subtracted	word	338	N/A	N/A
enthusiasm	word	338	N/A	N/A
surgical	word	338	N/A	N/A
bumping	word	337	N/A	N/A
behavior	word	337	N/A	N/A
birth	word	337	N/A	N/A
quoted	word	337	N/A	N/A
carved	word	337	N/A	N/A
errant	word	337	N/A	N/A
maturity	word	337	N/A	N/A
thump	word	337	N/A	N/A
fegan	word	337	N/A	N/A
examining	word	336	N/A	N/A
frisco	word	336	N/A	N/A
daytona	word	336	N/A	N/A
pounded	word	336	N/A	N/A
wraps	word	336	N/A	N/A
seasonal	word	336	N/A	N/A
rear	word	336	N/A	N/A
dismiss	word	336	N/A	N/A
highlighting	word	336	N/A	N/A
vibe	word	336	N/A	N/A
sigh	word	336	N/A	N/A
neverauskas	word	335	N/A	N/A
rajai	word	335	N/A	N/A
magneuris	word	335	N/A	N/A
khris	word	335	N/A	N/A
rh	word	335	N/A	N/A
vp	word	335	N/A	N/A
tabs	word	335	N/A	N/A
albers	word	335	N/A	N/A
skewed	word	335	N/A	N/A
reluctance	word	335	N/A	N/A
baumann	word	335	N/A	N/A
cionel	word	335	N/A	N/A
voiced	word	335	N/A	N/A
bias	word	335	N/A	N/A
yolmer	word	335	N/A	N/A
pristine	word	335	N/A	N/A
attributes	word	335	N/A	N/A
nj	word	334	N/A	N/A
parents	word	334	N/A	N/A
happily	word	334	N/A	N/A
silence	word	334	N/A	N/A
blossom	word	334	N/A	N/A
rejoining	word	334	N/A	N/A
dansby	word	334	N/A	N/A
permanently	word	334	N/A	N/A
renaissance	word	334	N/A	N/A
episodes	word	334	N/A	N/A
dunk	word	334	N/A	N/A
difficulties	word	334	N/A	N/A
noelvi	word	334	N/A	N/A
bus	word	333	N/A	N/A
fa	word	333	N/A	N/A
tracks	word	333	N/A	N/A
blemish	word	333	N/A	N/A
herz	word	333	N/A	N/A
sandwiched	word	333	N/A	N/A
brazoban	word	333	N/A	N/A
downhill	word	333	N/A	N/A
accrue	word	333	N/A	N/A
ptbnl	word	333	N/A	N/A
masn	word	333	N/A	N/A
kotsay	word	333	N/A	N/A
simpson	word	333	N/A	N/A
susceptible	word	333	N/A	N/A
conner	word	333	N/A	N/A
longballs	word	333	N/A	N/A
materialized	word	333	N/A	N/A
threshers	word	332	N/A	N/A
beats	word	332	N/A	N/A
wolters	word	332	N/A	N/A
pale	word	332	N/A	N/A
expressing	word	332	N/A	N/A
hints	word	332	N/A	N/A
iwakuma	word	331	N/A	N/A
judging	word	331	N/A	N/A
thru	word	331	N/A	N/A
hide	word	331	N/A	N/A
nr	word	331	N/A	N/A
bollinger	word	331	N/A	N/A
eclipse	word	331	N/A	N/A
afforded	word	331	N/A	N/A
tide	word	331	N/A	N/A
twist	word	331	N/A	N/A
exhausted	word	331	N/A	N/A
reiterated	word	331	N/A	N/A
butera	word	331	N/A	N/A
harding	word	331	N/A	N/A
cruise	word	331	N/A	N/A
jarlin	word	331	N/A	N/A
implied	word	331	N/A	N/A
taxes	word	331	N/A	N/A
folty	word	330	N/A	N/A
hanigan	word	330	N/A	N/A
bosox	word	330	N/A	N/A
lure	word	330	N/A	N/A
wasting	word	330	N/A	N/A
tiebreaker	word	330	N/A	N/A
appreciated	word	330	N/A	N/A
cratered	word	330	N/A	N/A
rattlers	word	330	N/A	N/A
pallante	word	330	N/A	N/A
bodes	word	330	N/A	N/A
picollo	word	329	N/A	N/A
dumb	word	329	N/A	N/A
blessing	word	329	N/A	N/A
cartaya	word	329	N/A	N/A
rutledge	word	329	N/A	N/A
haase	word	329	N/A	N/A
erase	word	329	N/A	N/A
longstanding	word	329	N/A	N/A
doors	word	329	N/A	N/A
film	word	329	N/A	N/A
enhancing	word	329	N/A	N/A
hampson	word	329	N/A	N/A
howell	word	328	N/A	N/A
bastardo	word	328	N/A	N/A
anomaly	word	328	N/A	N/A
resumes	word	328	N/A	N/A
counterparts	word	328	N/A	N/A
fouling	word	328	N/A	N/A
sharply	word	328	N/A	N/A
mitigate	word	328	N/A	N/A
hunting	word	328	N/A	N/A
curtiss	word	328	N/A	N/A
mass	word	328	N/A	N/A
hospital	word	328	N/A	N/A
seasoned	word	328	N/A	N/A
feltner	word	328	N/A	N/A
ensuring	word	328	N/A	N/A
bedrosian	word	327	N/A	N/A
org	word	327	N/A	N/A
rediscover	word	327	N/A	N/A
drills	word	327	N/A	N/A
romy	word	327	N/A	N/A
occurs	word	327	N/A	N/A
greats	word	327	N/A	N/A
fanfare	word	327	N/A	N/A
heston	word	327	N/A	N/A
moose	word	327	N/A	N/A
flied	word	327	N/A	N/A
global	word	327	N/A	N/A
tanking	word	327	N/A	N/A
prodigious	word	327	N/A	N/A
hosts	word	327	N/A	N/A
halted	word	327	N/A	N/A
closes	word	327	N/A	N/A
revenues	word	327	N/A	N/A
iannetta	word	326	N/A	N/A
segment	word	326	N/A	N/A
sandlin	word	326	N/A	N/A
occupying	word	326	N/A	N/A
rearview	word	326	N/A	N/A
amenable	word	326	N/A	N/A
selective	word	326	N/A	N/A
brash	word	326	N/A	N/A
dwindling	word	326	N/A	N/A
mounting	word	326	N/A	N/A
moroff	word	325	N/A	N/A
imperative	word	325	N/A	N/A
existence	word	325	N/A	N/A
jd	word	325	N/A	N/A
palmer	word	325	N/A	N/A
bsr	word	325	N/A	N/A
inquired	word	325	N/A	N/A
mears	word	325	N/A	N/A
framework	word	325	N/A	N/A
rash	word	325	N/A	N/A
ncaa	word	325	N/A	N/A
durbin	word	324	N/A	N/A
bests	word	324	N/A	N/A
halt	word	324	N/A	N/A
outperform	word	324	N/A	N/A
crashing	word	324	N/A	N/A
rainey	word	324	N/A	N/A
optionable	word	324	N/A	N/A
accompanied	word	324	N/A	N/A
loandepot	word	324	N/A	N/A
chargois	word	324	N/A	N/A
strawberry	word	324	N/A	N/A
consist	word	324	N/A	N/A
resting	word	324	N/A	N/A
changer	word	324	N/A	N/A
pacts	word	324	N/A	N/A
refreshing	word	324	N/A	N/A
grilli	word	323	N/A	N/A
benge	word	323	N/A	N/A
bitter	word	323	N/A	N/A
casual	word	323	N/A	N/A
robin	word	323	N/A	N/A
vesia	word	323	N/A	N/A
filthy	word	323	N/A	N/A
react	word	323	N/A	N/A
schulman	word	323	N/A	N/A
arose	word	323	N/A	N/A
destiny	word	323	N/A	N/A
swatted	word	323	N/A	N/A
verhagen	word	322	N/A	N/A
carig	word	322	N/A	N/A
kaelen	word	322	N/A	N/A
yr	word	322	N/A	N/A
truist	word	322	N/A	N/A
knuckle	word	322	N/A	N/A
presumed	word	322	N/A	N/A
separated	word	322	N/A	N/A
slotting	word	322	N/A	N/A
text	word	322	N/A	N/A
afterwards	word	322	N/A	N/A
vacated	word	322	N/A	N/A
dearth	word	322	N/A	N/A
hinge	word	322	N/A	N/A
hated	word	322	N/A	N/A
widespread	word	322	N/A	N/A
harsh	word	322	N/A	N/A
merkin	word	322	N/A	N/A
gohara	word	321	N/A	N/A
prematurely	word	321	N/A	N/A
deception	word	321	N/A	N/A
extends	word	321	N/A	N/A
steckenrider	word	321	N/A	N/A
subtle	word	321	N/A	N/A
barrage	word	321	N/A	N/A
proximity	word	321	N/A	N/A
torched	word	321	N/A	N/A
boyd	word	320	N/A	N/A
halo	word	320	N/A	N/A
schwellenbach	word	320	N/A	N/A
greensboro	word	320	N/A	N/A
sluggish	word	320	N/A	N/A
openers	word	320	N/A	N/A
submitted	word	320	N/A	N/A
premature	word	320	N/A	N/A
lovelady	word	320	N/A	N/A
stumpf	word	320	N/A	N/A
tulo	word	319	N/A	N/A
oct	word	319	N/A	N/A
sv	word	319	N/A	N/A
crosstown	word	319	N/A	N/A
rpm	word	319	N/A	N/A
pecking	word	319	N/A	N/A
boom	word	319	N/A	N/A
seidler	word	319	N/A	N/A
caballero	word	319	N/A	N/A
piggyback	word	319	N/A	N/A
scared	word	319	N/A	N/A
